CTD,20130709ODF
# REPORTED CAST DEPTH IS CTD_DEPTH + DISTANCE_ABOVE_BOTTOM AT MAX PRESSURE
NUMBER_HEADERS = 11
EXPOCODE = 318M20130321
SECT_ID = P02W
STNNBR = 35
CASTNO = 1
DATE = 20130415
TIME = 0212
LATITUDE =  30.0001
LONGITUDE =  147.7915
DEPTH =  6173
INSTRUMENT_ID = 914
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,TRANSM,TRANSM_FLAG_W,FLUORM,FLUORM_FLAG_W,CTDNOBS,CTDETIME
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,,
   1568.0,2,   2.4805,2,  34.5062,2,     46.3,2,   4.4603,1,    0.005,1,       48,   2349.2
   1570.0,2,   2.4790,2,  34.5066,2,     46.4,2,   4.4600,1,    0.005,1,       48,   2351.2
   1572.0,2,   2.4781,2,  34.5067,2,     46.5,2,   4.4603,1,    0.005,1,       36,   2353.0
   1574.0,2,   2.4762,2,  34.5071,2,     46.7,2,   4.4603,1,    0.005,1,       48,   2354.8
   1576.0,2,   2.4749,2,  34.5073,2,     46.8,2,   4.4600,1,    0.005,1,       72,   2357.2
   1578.0,2,   2.4742,2,  34.5076,2,     46.9,2,   4.4602,1,    0.005,1,       48,   2359.8
   1580.0,2,   2.4724,2,  34.5077,2,     47.0,2,   4.4602,1,    0.005,1,       48,   2361.8
   1582.0,2,   2.4669,2,  34.5087,2,     47.1,2,   4.4603,1,    0.005,1,       36,   2363.5
   1584.0,2,   2.4640,2,  34.5091,2,     47.0,2,   4.4602,1,    0.005,1,       48,   2365.2
   1586.0,2,   2.4617,2,  34.5094,2,     47.2,2,   4.4604,1,    0.005,1,       60,   2367.5
   1588.0,2,   2.4597,2,  34.5098,2,     47.2,2,   4.4602,1,    0.005,1,       48,   2369.8
   1590.0,2,   2.4574,2,  34.5100,2,     47.4,2,   4.4602,1,    0.005,1,       36,   2371.5
   1592.0,2,   2.4504,2,  34.5113,2,     47.4,2,   4.4598,1,    0.005,1,       48,   2373.2
   1594.0,2,   2.4494,2,  34.5115,2,     47.6,2,   4.4602,1,    0.005,1,       60,   2375.5
   1596.0,2,   2.4489,2,  34.5116,2,     47.7,2,   4.4599,1,    0.005,1,       36,   2377.5
   1598.0,2,   2.4485,2,  34.5117,2,     47.8,2,   4.4603,1,    0.005,1,       48,   2379.2
   1600.0,2,   2.4479,2,  34.5118,2,     47.9,2,   4.4603,1,    0.005,1,       60,   2381.5
   1602.0,2,   2.4457,2,  34.5123,2,     48.1,2,   4.4602,1,    0.005,1,       60,   2384.0
   1604.0,2,   2.4414,2,  34.5132,2,     48.1,2,   4.4604,1,    0.005,1,       36,   2386.0
   1606.0,2,   2.4402,2,  34.5135,2,     48.1,2,   4.4602,1,    0.005,1,       36,   2387.5
   1608.0,2,   2.4394,2,  34.5133,2,     48.2,2,   4.4602,1,    0.005,1,       72,   2389.8
   1610.0,2,   2.4350,2,  34.5143,2,     48.3,2,   4.4586,1,    0.005,1,       36,   2392.0
   1612.0,2,   2.4304,2,  34.5151,2,     48.4,2,   4.4601,1,    0.005,1,       36,   2393.5
   1614.0,2,   2.4294,2,  34.5151,2,     48.5,2,   4.4603,1,    0.005,1,       84,   2396.0
   1616.0,2,   2.4267,2,  34.5154,2,     48.7,2,   4.4600,1,    0.005,1,       48,   2398.8
   1618.0,2,   2.4225,2,  34.5160,2,     48.8,2,   4.4602,1,    0.005,1,       24,   2400.2
   1620.0,2,   2.4199,2,  34.5160,2,     48.9,2,   4.4604,1,    0.005,1,       36,   2401.5
   1622.0,2,   2.4147,2,  34.5170,2,     48.9,2,   4.4602,1,    0.005,1,       60,   2403.5
   1624.0,2,   2.4125,2,  34.5173,2,     48.9,2,   4.4603,1,    0.005,1,       60,   2406.0
   1626.0,2,   2.4118,2,  34.5174,2,     49.1,2,   4.4599,1,    0.005,1,       36,   2408.0
   1628.0,2,   2.4099,2,  34.5179,2,     49.1,2,   4.4597,1,    0.005,1,       36,   2409.5
   1630.0,2,   2.4073,2,  34.5184,2,     49.3,2,   4.4602,1,    0.005,1,       84,   2412.0
   1632.0,2,   2.4059,2,  34.5188,2,     49.4,2,   4.4602,1,    0.005,1,       36,   2414.5
   1634.0,2,   2.4039,2,  34.5193,2,     49.4,2,   4.4602,1,    0.005,1,       48,   2416.2
   1636.0,2,   2.4026,2,  34.5197,2,     49.6,2,   4.4605,1,    0.005,1,       36,   2418.0
   1638.0,2,   2.4003,2,  34.5200,2,     49.6,2,   4.4602,1,    0.005,1,       48,   2419.8
   1640.0,2,   2.3931,2,  34.5207,2,     49.9,2,   4.4604,1,    0.005,1,       60,   2422.0
   1642.0,2,   2.3901,2,  34.5210,2,     50.0,2,   4.4603,1,    0.005,1,       60,   2424.5
   1644.0,2,   2.3881,2,  34.5212,2,     50.1,2,   4.4602,1,    0.005,1,       36,   2426.5
   1646.0,2,   2.3861,2,  34.5213,2,     50.2,2,   4.4602,1,    0.005,1,       48,   2428.2
   1648.0,2,   2.3845,2,  34.5214,2,     50.2,2,   4.4603,1,    0.005,1,       48,   2430.2
   1650.0,2,   2.3810,2,  34.5218,2,     50.3,2,   4.4603,1,    0.005,1,       48,   2432.2
   1652.0,2,   2.3785,2,  34.5222,2,     50.3,2,   4.4599,1,    0.005,1,       48,   2434.2
   1654.0,2,   2.3755,2,  34.5228,2,     50.3,2,   4.4602,1,    0.005,1,       48,   2436.2
   1656.0,2,   2.3732,2,  34.5232,2,     50.4,2,   4.4602,1,    0.005,1,       48,   2438.2
   1658.0,2,   2.3731,2,  34.5230,2,     50.6,2,   4.4601,1,    0.005,1,       60,   2440.5
   1660.0,2,   2.3716,2,  34.5234,2,     50.7,2,   4.4602,1,    0.005,1,       36,   2442.5
   1662.0,2,   2.3702,2,  34.5236,2,     50.7,2,   4.4598,1,    0.005,1,       48,   2444.2
   1664.0,2,   2.3658,2,  34.5242,2,     50.8,2,   4.4601,1,    0.005,1,       48,   2446.2
   1666.0,2,   2.3642,2,  34.5246,2,     50.8,2,   4.4599,1,    0.005,1,       36,   2448.0
   1668.0,2,   2.3609,2,  34.5250,2,     51.0,2,   4.4601,1,    0.005,1,       72,   2450.2
   1670.0,2,   2.3565,2,  34.5258,2,     51.1,2,   4.4600,1,    0.005,1,       48,   2452.8
   1672.0,2,   2.3521,2,  34.5269,2,     51.1,2,   4.4601,1,    0.005,1,       36,   2454.5
   1674.0,2,   2.3508,2,  34.5272,2,     51.3,2,   4.4602,1,    0.005,1,       48,   2456.2
   1676.0,2,   2.3493,2,  34.5275,2,     51.5,2,   4.4602,1,    0.005,1,       48,   2458.2
   1678.0,2,   2.3481,2,  34.5275,2,     51.7,2,   4.4602,1,    0.005,1,       48,   2460.2
   1680.0,2,   2.3447,2,  34.5283,2,     51.8,2,   4.4603,1,    0.005,1,       48,   2462.2
   1682.0,2,   2.3430,2,  34.5287,2,     51.9,2,   4.4603,1,    0.005,1,       60,   2464.5
   1684.0,2,   2.3413,2,  34.5290,2,     52.0,2,   4.4601,1,    0.005,1,       48,   2466.8
   1686.0,2,   2.3387,2,  34.5296,2,     52.2,2,   4.4603,1,    0.005,1,       36,   2468.5
   1688.0,2,   2.3360,2,  34.5297,2,     52.3,2,   4.4600,1,    0.005,1,       36,   2470.0
   1690.0,2,   2.3355,2,  34.5297,2,     52.3,2,   4.4601,1,    0.005,1,       84,   2472.5
   1692.0,2,   2.3346,2,  34.5300,2,     52.5,2,   4.4603,1,    0.005,1,       36,   2475.0
   1694.0,2,   2.3265,2,  34.5315,2,     52.6,2,   4.4599,1,    0.005,1,       48,   2476.8
   1696.0,2,   2.3241,2,  34.5321,2,     52.7,2,   4.4603,1,    0.005,1,       48,   2478.8
   1698.0,2,   2.3221,2,  34.5323,2,     52.9,2,   4.4601,1,    0.005,1,       36,   2480.5
   1700.0,2,   2.3163,2,  34.5332,2,     53.1,2,   4.4604,1,    0.005,1,       48,   2482.2
   1702.0,2,   2.3116,2,  34.5340,2,     53.2,2,   4.4603,1,    0.005,1,       60,   2484.5
   1704.0,2,   2.3083,2,  34.5345,2,     53.5,2,   4.4604,1,    0.005,1,       48,   2486.8
   1706.0,2,   2.3064,2,  34.5349,2,     53.7,2,   4.4604,1,    0.005,1,       48,   2488.8
   1708.0,2,   2.3030,2,  34.5355,2,     53.8,2,   4.4604,1,    0.005,1,       48,   2490.8
   1710.0,2,   2.2995,2,  34.5365,2,     54.0,2,   4.4601,1,    0.005,1,       48,   2492.8
   1712.0,2,   2.2973,2,  34.5369,2,     54.2,2,   4.4601,1,    0.005,1,       48,   2494.8
   1714.0,2,   2.2944,2,  34.5375,2,     54.3,2,   4.4602,1,    0.005,1,       48,   2496.8
   1716.0,2,   2.2920,2,  34.5379,2,     54.6,2,   4.4603,1,    0.005,1,       48,   2498.8
   1718.0,2,   2.2901,2,  34.5384,2,     54.7,2,   4.4605,1,    0.005,1,       60,   2501.0
   1720.0,2,   2.2873,2,  34.5385,2,     54.9,2,   4.4605,1,    0.005,1,       60,   2503.5
   1722.0,2,   2.2829,2,  34.5394,2,     55.1,2,   4.4606,1,    0.005,1,       36,   2505.5
   1724.0,2,   2.2809,2,  34.5400,2,     55.2,2,   4.4601,1,    0.005,1,       36,   2507.0
   1726.0,2,   2.2785,2,  34.5403,2,     55.3,2,   4.4604,1,    0.005,1,       36,   2508.5
   1728.0,2,   2.2770,2,  34.5403,2,     55.4,2,   4.4604,1,    0.005,1,       84,   2511.0
   1730.0,2,   2.2749,2,  34.5409,2,     55.7,2,   4.4603,1,    0.005,1,       36,   2513.5
   1732.0,2,   2.2727,2,  34.5415,2,     55.7,2,   4.4604,1,    0.005,1,       48,   2515.2
   1734.0,2,   2.2699,2,  34.5419,2,     55.8,2,   4.4600,1,    0.005,1,       60,   2517.5
   1736.0,2,   2.2663,2,  34.5425,2,     56.1,2,   4.4603,1,    0.005,1,       48,   2519.8
   1738.0,2,   2.2614,2,  34.5435,2,     56.2,2,   4.4604,1,    0.005,1,       36,   2521.5
   1740.0,2,   2.2584,2,  34.5439,2,     56.3,2,   4.4605,1,    0.005,1,       48,   2523.2
   1742.0,2,   2.2547,2,  34.5446,2,     56.5,2,   4.4605,1,    0.005,1,       60,   2525.5
   1744.0,2,   2.2524,2,  34.5452,2,     56.8,2,   4.4605,1,    0.005,1,       48,   2527.8
   1746.0,2,   2.2508,2,  34.5456,2,     56.9,2,   4.4606,1,    0.005,1,       48,   2529.8
   1748.0,2,   2.2493,2,  34.5461,2,     57.2,2,   4.4602,1,    0.005,1,       36,   2531.5
   1750.0,2,   2.2445,2,  34.5469,2,     57.4,2,   4.4604,1,    0.005,1,       60,   2533.5
   1752.0,2,   2.2418,2,  34.5473,2,     57.7,2,   4.4605,1,    0.005,1,       60,   2536.0
   1754.0,2,   2.2410,2,  34.5476,2,     58.0,2,   4.4607,1,    0.005,1,       36,   2538.0
   1756.0,2,   2.2406,2,  34.5477,2,     58.0,2,   4.4605,1,    0.005,1,       60,   2540.0
   1758.0,2,   2.2399,2,  34.5479,2,     58.3,2,   4.4604,1,    0.005,1,       48,   2542.2
   1760.0,2,   2.2358,2,  34.5484,2,     58.3,2,   4.4605,1,    0.005,1,       36,   2544.0
   1762.0,2,   2.2325,2,  34.5488,2,     58.4,2,   4.4605,1,    0.005,1,       60,   2546.0
   1764.0,2,   2.2278,2,  34.5497,2,     58.5,2,   4.4606,1,    0.005,1,       48,   2548.2
   1766.0,2,   2.2243,2,  34.5503,2,     58.7,2,   4.4605,1,    0.005,1,       60,   2550.5
   1768.0,2,   2.2205,2,  34.5512,2,     58.9,2,   4.4608,1,    0.005,1,       48,   2552.8
   1770.0,2,   2.2166,2,  34.5518,2,     59.0,2,   4.4606,1,    0.005,1,       36,   2554.5
   1772.0,2,   2.2143,2,  34.5522,2,     59.2,2,   4.4607,1,    0.005,1,       48,   2556.2
   1774.0,2,   2.2119,2,  34.5526,2,     59.5,2,   4.4606,1,    0.005,1,       60,   2558.5
   1776.0,2,   2.2113,2,  34.5527,2,     59.7,2,   4.4604,1,    0.005,1,       60,   2561.0
   1778.0,2,   2.2105,2,  34.5530,2,     59.8,2,   4.4607,1,    0.005,1,       48,   2563.2
   1780.0,2,   2.2067,2,  34.5537,2,     60.0,2,   4.4607,1,    0.005,1,       36,   2565.0
   1782.0,2,   2.2058,2,  34.5539,2,     60.1,2,   4.4608,1,    0.005,1,       36,   2566.5
   1784.0,2,   2.2056,2,  34.5538,2,     60.3,2,   4.4605,1,    0.005,1,       84,   2569.0
   1786.0,2,   2.2047,2,  34.5543,2,     60.4,2,   4.4598,1,    0.005,1,       36,   2571.5
   1788.0,2,   2.2030,2,  34.5545,2,     60.5,2,   4.4606,1,    0.005,1,       36,   2573.0
   1790.0,2,   2.2020,2,  34.5545,2,     60.7,2,   4.4606,1,    0.005,1,       72,   2575.2
   1792.0,2,   2.1984,2,  34.5551,2,     60.7,2,   4.4608,1,    0.005,1,       36,   2577.5
   1794.0,2,   2.1947,2,  34.5559,2,     60.8,2,   4.4603,1,    0.005,1,       48,   2579.2
   1796.0,2,   2.1922,2,  34.5562,2,     61.0,2,   4.4606,1,    0.005,1,       36,   2581.0
   1798.0,2,   2.1891,2,  34.5567,2,     61.1,2,   4.4607,1,    0.005,1,       60,   2583.0
   1800.0,2,   2.1843,2,  34.5576,2,     61.4,2,   4.4608,1,    0.005,1,       60,   2585.5
   1802.0,2,   2.1827,2,  34.5578,2,     61.5,2,   4.4604,1,    0.005,1,       36,   2587.5
   1804.0,2,   2.1822,2,  34.5580,2,     61.8,2,   4.4606,1,    0.005,1,       48,   2589.2
   1806.0,2,   2.1800,2,  34.5584,2,     61.9,2,   4.4607,1,    0.005,1,       60,   2591.5
   1808.0,2,   2.1764,2,  34.5592,2,     62.1,2,   4.4607,1,    0.005,1,       48,   2593.8
   1810.0,2,   2.1748,2,  34.5595,2,     62.2,2,   4.4608,1,    0.005,1,       36,   2595.5
   1812.0,2,   2.1734,2,  34.5596,2,     62.4,2,   4.4607,1,    0.005,1,       60,   2597.5
   1814.0,2,   2.1712,2,  34.5598,2,     62.6,2,   4.4608,1,    0.005,1,       48,   2599.8
   1816.0,2,   2.1688,2,  34.5604,2,     62.8,2,   4.4607,1,    0.005,1,       36,   2601.5
   1818.0,2,   2.1663,2,  34.5608,2,     62.9,2,   4.4608,1,    0.005,1,       72,   2603.8
   1820.0,2,   2.1637,2,  34.5612,2,     63.1,2,   4.4607,1,    0.005,1,       36,   2606.0
   1822.0,2,   2.1587,2,  34.5621,2,     63.1,2,   4.4608,1,    0.005,1,       36,   2607.5
   1824.0,2,   2.1537,2,  34.5630,2,     63.4,2,   4.4608,1,    0.005,1,       60,   2609.5
   1826.0,2,   2.1472,2,  34.5639,2,     63.6,2,   4.4610,1,    0.005,1,       36,   2611.5
   1828.0,2,   2.1431,2,  34.5647,2,     63.8,2,   4.4608,1,    0.005,1,       48,   2613.2
   1830.0,2,   2.1401,2,  34.5651,2,     64.2,2,   4.4609,1,    0.005,1,       72,   2615.8
   1832.0,2,   2.1372,2,  34.5658,2,     64.4,2,   4.4606,1,    0.005,1,       36,   2618.0
   1834.0,2,   2.1351,2,  34.5661,2,     64.7,2,   4.4607,1,    0.005,1,       36,   2619.5
   1836.0,2,   2.1331,2,  34.5665,2,     64.9,2,   4.4608,1,    0.005,1,       36,   2621.0
   1838.0,2,   2.1299,2,  34.5667,2,     65.1,2,   4.4608,1,    0.005,1,       60,   2623.0
   1840.0,2,   2.1257,2,  34.5675,2,     65.3,2,   4.4607,1,    0.005,1,       48,   2625.2
   1842.0,2,   2.1228,2,  34.5681,2,     65.5,2,   4.4609,1,    0.005,1,       48,   2627.2
   1844.0,2,   2.1205,2,  34.5684,2,     65.7,2,   4.4609,1,    0.005,1,       48,   2629.2
   1846.0,2,   2.1196,2,  34.5687,2,     65.9,2,   4.4607,1,    0.005,1,       48,   2631.2
   1848.0,2,   2.1180,2,  34.5691,2,     66.1,2,   4.4608,1,    0.005,1,       36,   2633.0
   1850.0,2,   2.1145,2,  34.5694,2,     66.2,2,   4.4610,1,    0.005,1,       60,   2635.0
   1852.0,2,   2.1120,2,  34.5698,2,     66.4,2,   4.4608,1,    0.005,1,       48,   2637.2
   1854.0,2,   2.1114,2,  34.5700,2,     66.5,2,   4.4609,1,    0.005,1,       48,   2639.2
   1856.0,2,   2.1105,2,  34.5703,2,     66.6,2,   4.4609,1,    0.005,1,       36,   2641.0
   1858.0,2,   2.1085,2,  34.5704,2,     66.8,2,   4.4609,1,    0.005,1,       48,   2642.8
   1860.0,2,   2.1066,2,  34.5706,2,     67.0,2,   4.4609,1,    0.005,1,       60,   2645.0
   1862.0,2,   2.1048,2,  34.5712,2,     67.0,2,   4.4609,1,    0.005,1,       48,   2647.2
   1864.0,2,   2.1038,2,  34.5713,2,     67.2,2,   4.4608,1,    0.005,1,       48,   2649.2
   1866.0,2,   2.1028,2,  34.5715,2,     67.3,2,   4.4609,1,    0.005,1,       48,   2651.2
   1868.0,2,   2.1020,2,  34.5716,2,     67.4,2,   4.4607,1,    0.005,1,       36,   2653.0
   1870.0,2,   2.1009,2,  34.5719,2,     67.5,2,   4.4607,1,    0.005,1,       48,   2654.8
   1872.0,2,   2.0998,2,  34.5721,2,     67.5,2,   4.4608,1,    0.005,1,       36,   2656.5
   1874.0,2,   2.0966,2,  34.5724,2,     67.6,2,   4.4607,1,    0.005,1,       72,   2658.8
   1876.0,2,   2.0945,2,  34.5727,2,     67.7,2,   4.4607,1,    0.005,1,       36,   2661.0
   1878.0,2,   2.0925,2,  34.5732,2,     67.8,2,   4.4608,1,    0.005,1,       60,   2663.0
   1880.0,2,   2.0897,2,  34.5736,2,     68.0,2,   4.4608,1,    0.005,1,       36,   2665.0
   1882.0,2,   2.0886,2,  34.5739,2,     68.1,2,   4.4605,1,    0.005,1,       48,   2666.8
   1884.0,2,   2.0876,2,  34.5741,2,     68.2,2,   4.4610,1,    0.005,1,       48,   2668.8
   1886.0,2,   2.0863,2,  34.5743,2,     68.4,2,   4.4607,1,    0.005,1,       60,   2671.0
   1888.0,2,   2.0859,2,  34.5743,2,     68.5,2,   4.4607,1,    0.005,1,       36,   2673.0
   1890.0,2,   2.0857,2,  34.5744,2,     68.7,2,   4.4608,1,    0.005,1,       48,   2674.8
   1892.0,2,   2.0850,2,  34.5744,2,     68.7,2,   4.4607,1,    0.005,1,       48,   2676.8
   1894.0,2,   2.0829,2,  34.5750,2,     68.8,2,   4.4609,1,    0.005,1,       48,   2678.8
   1896.0,2,   2.0808,2,  34.5752,2,     68.8,2,   4.4607,1,    0.005,1,       48,   2680.8
   1898.0,2,   2.0768,2,  34.5758,2,     69.0,2,   4.4609,1,    0.005,1,       48,   2682.8
   1900.0,2,   2.0764,2,  34.5760,2,     69.1,2,   4.4608,1,    0.005,1,       48,   2684.8
   1902.0,2,   2.0764,2,  34.5760,2,     69.2,2,   4.4607,1,    0.005,1,       36,   2686.5
   1904.0,2,   2.0764,2,  34.5760,2,     69.3,2,   4.4610,1,    0.005,1,       48,   2688.2
   1906.0,2,   2.0761,2,  34.5762,2,     69.5,2,   4.4606,1,    0.005,1,       48,   2690.2
   1908.0,2,   2.0742,2,  34.5762,2,     69.5,2,   4.4608,1,    0.005,1,       60,   2692.5
   1910.0,2,   2.0716,2,  34.5768,2,     69.6,2,   4.4607,1,    0.005,1,       36,   2694.5
   1912.0,2,   2.0716,2,  34.5773,2,     69.8,2,   4.4606,1,    0.005,1,       48,   2696.2
   1914.0,2,   2.0697,2,  34.5776,2,     69.8,2,   4.4609,1,    0.005,1,       60,   2698.5
   1916.0,2,   2.0674,2,  34.5783,2,     70.2,2,   4.4609,1,    0.005,1,       36,   2700.5
   1918.0,2,   2.0656,2,  34.5786,2,     70.4,2,   4.4608,1,    0.005,1,       48,   2702.2
   1920.0,2,   2.0630,2,  34.5787,2,     70.7,2,   4.4608,1,    0.005,1,       60,   2704.5
   1922.0,2,   2.0598,2,  34.5792,2,     70.9,2,   4.4607,1,    0.005,1,       36,   2706.5
   1924.0,2,   2.0591,2,  34.5794,2,     71.1,2,   4.4607,1,    0.005,1,       36,   2708.0
   1926.0,2,   2.0578,2,  34.5797,2,     71.3,2,   4.4609,1,    0.005,1,       60,   2710.0
   1928.0,2,   2.0557,2,  34.5799,2,     71.5,2,   4.4610,1,    0.005,1,       48,   2712.2
   1930.0,2,   2.0524,2,  34.5807,2,     71.5,2,   4.4609,1,    0.005,1,       36,   2714.0
   1932.0,2,   2.0505,2,  34.5810,2,     71.8,2,   4.4610,1,    0.005,1,       60,   2716.0
   1934.0,2,   2.0499,2,  34.5812,2,     72.1,2,   4.4608,1,    0.005,1,       48,   2718.2
   1936.0,2,   2.0468,2,  34.5817,2,     72.3,2,   4.4610,1,    0.005,1,       48,   2720.2
   1938.0,2,   2.0431,2,  34.5820,2,     72.5,2,   4.4609,1,    0.005,1,       36,   2722.0
   1940.0,2,   2.0413,2,  34.5822,2,     72.6,2,   4.4608,1,    0.005,1,       48,   2723.8
   1942.0,2,   2.0400,2,  34.5823,2,     72.8,2,   4.4609,1,    0.005,1,       48,   2725.8
   1944.0,2,   2.0397,2,  34.5822,2,     72.8,2,   4.4610,1,    0.005,1,       72,   2728.2
   1946.0,2,   2.0388,2,  34.5822,2,     72.9,2,   4.4607,1,    0.005,1,       36,   2730.5
   1948.0,2,   2.0359,2,  34.5825,2,     72.8,2,   4.4608,1,    0.005,1,       36,   2732.0
   1950.0,2,   2.0332,2,  34.5828,2,     72.8,2,   4.4608,1,    0.005,1,       48,   2733.8
   1952.0,2,   2.0321,2,  34.5829,2,     72.8,2,   4.4609,1,    0.005,1,       48,   2735.8
   1954.0,2,   2.0300,2,  34.5835,2,     72.7,2,   4.4610,1,    0.005,1,       48,   2737.8
   1956.0,2,   2.0282,2,  34.5838,2,     72.7,2,   4.4608,1,    0.005,1,       60,   2740.0
   1958.0,2,   2.0268,2,  34.5842,2,     72.7,2,   4.4609,1,    0.005,1,       48,   2742.2
   1960.0,2,   2.0250,2,  34.5847,2,     73.0,2,   4.4606,1,    0.005,1,       36,   2744.0
   1962.0,2,   2.0236,2,  34.5848,2,     73.1,2,   4.4608,1,    0.005,1,       36,   2745.5
   1964.0,2,   2.0212,2,  34.5850,2,     73.3,2,   4.4609,1,    0.005,1,       60,   2747.5
   1966.0,2,   2.0199,2,  34.5851,2,     73.4,2,   4.4610,1,    0.005,1,       48,   2749.8
   1968.0,2,   2.0175,2,  34.5855,2,     73.5,2,   4.4606,1,    0.005,1,       48,   2751.8
   1970.0,2,   2.0152,2,  34.5860,2,     73.6,2,   4.4609,1,    0.005,1,       48,   2753.8
   1972.0,2,   2.0139,2,  34.5861,2,     73.7,2,   4.4609,1,    0.005,1,       48,   2755.8
   1974.0,2,   2.0099,2,  34.5867,2,     73.8,2,   4.4611,1,    0.005,1,       36,   2757.5
   1976.0,2,   2.0089,2,  34.5870,2,     74.0,2,   4.4610,1,    0.005,1,       48,   2759.2
   1978.0,2,   2.0091,2,  34.5871,2,     74.1,2,   4.4607,1,    0.005,1,       48,   2761.2
   1980.0,2,   2.0084,2,  34.5872,2,     74.3,2,   4.4610,1,    0.005,1,       72,   2763.8
   1982.0,2,   2.0063,2,  34.5880,2,     74.5,2,   4.4609,1,    0.005,1,       36,   2766.0
   1984.0,2,   2.0046,2,  34.5886,2,     74.6,2,   4.4608,1,    0.005,1,       36,   2767.5
   1986.0,2,   2.0025,2,  34.5888,2,     74.9,2,   4.4610,1,    0.005,1,       48,   2769.2
   1988.0,2,   2.0009,2,  34.5891,2,     75.2,2,   4.4607,1,    0.005,1,       48,   2771.2
   1990.0,2,   1.9994,2,  34.5894,2,     75.5,2,   4.4612,1,    0.005,1,       48,   2773.2
   1992.0,2,   1.9987,2,  34.5897,2,     75.8,2,   4.4610,1,    0.005,1,       48,   2775.2
   1994.0,2,   1.9964,2,  34.5897,2,     76.1,2,   4.4610,1,    0.005,1,       48,   2777.2
   1996.0,2,   1.9944,2,  34.5901,2,     76.4,2,   4.4610,1,    0.005,1,       48,   2779.2
   1998.0,2,   1.9923,2,  34.5906,2,     76.4,2,   4.4611,1,    0.005,1,       36,   2781.0
   2000.0,2,   1.9913,2,  34.5907,2,     76.6,2,   4.4611,1,    0.005,1,       72,   2783.2
   2002.0,2,   1.9901,2,  34.5910,2,     76.8,2,   4.4609,1,    0.005,1,       36,   2785.5
   2004.0,2,   1.9891,2,  34.5911,2,     76.9,2,   4.4611,1,    0.005,1,       48,   2787.2
   2006.0,2,   1.9862,2,  34.5917,2,     77.1,2,   4.4610,1,    0.005,1,       36,   2789.0
   2008.0,2,   1.9831,2,  34.5929,2,     77.3,2,   4.4611,1,    0.005,1,       48,   2790.8
   2010.0,2,   1.9743,2,  34.5949,2,     77.6,2,   4.4616,1,    0.005,1,       72,   2793.2
   2012.0,2,   1.9668,2,  34.5960,2,     78.3,2,   4.4616,1,    0.005,1,       36,   2795.5
   2014.0,2,   1.9630,2,  34.5967,2,     79.0,2,   4.4608,1,    0.005,1,       36,   2797.0
   2016.0,2,   1.9636,2,  34.5970,2,     79.8,2,   4.4611,1,    0.005,1,       60,   2799.0
   2018.0,2,   1.9637,2,  34.5973,2,     80.6,2,   4.4617,1,    0.005,1,       48,   2801.2
   2020.0,2,   1.9630,2,  34.5979,2,     81.3,2,   4.4617,1,    0.005,1,       48,   2803.2
   2022.0,2,   1.9622,2,  34.5983,2,     81.8,2,   4.4615,1,    0.005,1,       48,   2805.2
   2024.0,2,   1.9606,2,  34.5989,2,     82.3,2,   4.4615,1,    0.005,1,       36,   2807.0
   2026.0,2,   1.9601,2,  34.5992,2,     82.8,2,   4.4618,1,    0.005,1,       48,   2808.8
   2028.0,2,   1.9595,2,  34.5993,2,     83.3,2,   4.4618,1,    0.005,1,       48,   2810.8
   2030.0,2,   1.9588,2,  34.5995,2,     83.9,2,   4.4619,1,    0.005,1,       60,   2813.0
   2032.0,2,   1.9582,2,  34.5997,2,     84.4,2,   4.4620,1,    0.005,1,       48,   2815.2
   2034.0,2,   1.9549,2,  34.5998,2,     84.7,2,   4.4617,1,    0.005,1,       36,   2817.0
   2036.0,2,   1.9537,2,  34.6000,2,     84.9,2,   4.4619,1,    0.005,1,       60,   2819.0
   2038.0,2,   1.9538,2,  34.6000,2,     85.1,2,   4.4616,1,    0.005,1,       36,   2821.0
   2040.0,2,   1.9526,2,  34.6004,2,     85.2,2,   4.4619,1,    0.005,1,       48,   2822.8
   2042.0,2,   1.9517,2,  34.6005,2,     85.4,2,   4.4614,1,    0.005,1,       48,   2824.8
   2044.0,2,   1.9510,2,  34.6006,2,     85.5,2,   4.4618,1,    0.005,1,       48,   2826.8
   2046.0,2,   1.9486,2,  34.6011,2,     85.6,2,   4.4619,1,    0.005,1,       60,   2829.0
   2048.0,2,   1.9469,2,  34.6014,2,     85.8,2,   4.4621,1,    0.005,1,       48,   2831.2
   2050.0,2,   1.9451,2,  34.6019,2,     86.0,2,   4.4620,1,    0.005,1,       36,   2833.0
   2052.0,2,   1.9425,2,  34.6022,2,     86.1,2,   4.4622,1,    0.005,1,       36,   2834.5
